Date,AMT,BLL,CNC,DG,DLR,EA,EFX,GDX,REGN,SBAC,VFC,VRSN,VRTX
28/06/2019,197.8762512,69.05109406,52.43999863,133.0201874,111.0469284,101.0000153,132.8773956,25.24822617,313,222.7727814,84.19928741,209.1600037,183.3800049
01/07/2019,195.7953796,69.31748962,51.34999847,133.7189636,110.3681488,100.6309662,133.457077,24.28017998,316.5599976,222.9214172,85.14395142,211.2899933,181.8399963
02/07/2019,199.0183105,70.60004425,51.54000092,134.9393463,112.3102264,102.4562683,133.7322083,25.23834801,315.5299988,228.3014679,83.5920105,213.8200073,179.5299988
03/07/2019,203.4123535,71.28077698,51.34999847,136.8880005,114.0166168,97.85810089,136.1885223,25.33712769,318.3900146,232.13591,84.768013,217.0599976,183.2599945
05/07/2019,202.3186493,70.80722046,51.47999954,137.7343903,114.1108856,93.35968018,135.6481171,25.08029938,307,230.471344,84.6427002,217.3300018,178.3399963
08/07/2019,202.2315674,69.65291595,51.25999832,136.6887665,113.5358047,93.20009613,133.8206329,25.10993385,302.8399963,231.27388,85.17287445,215.6399994,176.75
09/07/2019,204.515686,69.96862793,50.45000076,137.6554413,114.7142639,91.81365967,134.793335,25.33712769,307.9700012,232.5916748,83.63056946,217.4799957,178.4600067
10/07/2019,204.7286224,69.48519897,51.20999908,139.0167236,115.1290665,93.71875763,132.8872375,25.88042068,301.4299927,233.8004761,83.70768738,218.8699951,178.7599945
11/07/2019,202.531601,70.19553375,53.22000122,138.4544678,114.1014557,93.24996185,134.2824097,25.62359238,291.8200073,233.0177155,84.70053101,218.5899963,176.0099945
12/07/2019,202.2606049,69.06096649,54.50999832,139.5987396,113.1964111,92.5816803,135.255127,25.89029694,292.5599976,231.8188629,85.67409515,219.6499939,175.7899933
15/07/2019,203.9253235,68.36048889,54.06000137,140.3286438,112.7910385,91.98323059,134.8129883,25.86066437,298.2000122,233.1069183,85.24996948,221.0399933,176.3699951
16/07/2019,202.5800018,68.14345551,53.74000168,142.2423248,112.7533264,89.32009125,135.0193176,25.73224831,298.3699951,230.174118,85.12466431,217.5399933,176.1600037
17/07/2019,202.0283203,67.59096527,53.22999954,143.0018768,112.5364838,89.46968842,135.579361,26.75956345,299.4200134,229.7183533,83.32211304,216.9600067,177.1399994
18/07/2019,201.9509125,69.94889832,53.16999817,140.881073,113.384964,88.96100616,136.8075104,27.90541649,303.0899963,229.6687927,84.01615143,214.8000031,178.0899963
19/07/2019,198.9505463,69.75157166,52.65999985,139.361969,110.9903717,87.27534485,134.901413,27.63870811,298.1099854,226.3000641,84.18965149,214.2100067,174.1300049
22/07/2019,200.0539093,70.15607452,52.18999863,136.1659546,110.8395386,87.91369629,135.4319763,27.84614754,296.519989,228.1825867,83.70768738,215.9400024,174.0800018
23/07/2019,200.1507111,70.81708527,52.56000137,135.3570709,110.5944138,87.99349976,138.035675,27.53005028,309.2600098,231.0261993,85.08610535,215.7400055,175.2400055
24/07/2019,198.2053223,71.06374359,53.72999954,137.26091,110.7924042,89.54948425,139.7649231,27.8066349,313.6300049,231.9278412,86.10787964,216.8399963,173.3399963
25/07/2019,198.8150787,70.33366394,52.13000107,135.850296,106.3708801,88.93109131,135.1863403,27.09541702,303.4200134,231.6404877,86.11751556,215.8500061,169.5599976
26/07/2019,198.0117493,71.17225647,53.41999817,136.0969238,105.1453018,89.28018188,139.8533783,26.94724655,309.1799927,234.6426544,85.41384888,216.5800018,166.8300018
29/07/2019,198.9602661,71.31037903,53.84000015,133.9563599,104.8436203,88.64183044,140.2267303,27.43126869,306.0400085,234.801178,85.14395142,215.5399933,166.2299957
30/07/2019,201.9412079,71.80367279,53.79999924,132.3780975,107.4738922,88.34259033,138.9297791,27.49053764,311.1300049,246.1459198,84.98007965,213.9299927,169.5399933
31/07/2019,204.8157043,70.52111053,52.09000015,132.200531,107.8132935,92.26250458,136.6601257,26.17676163,304.7600098,243.1536713,84.23784637,211.0899963,166.6199951
01/08/2019,204.6124725,73.73737335,51.34999847,130.3559113,108.9163208,94.3571167,135.7856903,27.51029396,309.4299927,244.5209656,80.362854,212.8000031,179.2899933
02/08/2019,208.5419312,73.72751617,50.97000122,131.875,110.5001373,92.65150452,135.6579742,27.43126869,305.2399902,246.3341522,79.79413605,209.4700012,178.3899994
05/08/2019,207.0223999,72.26737213,48.52000046,130.8491516,108.8974686,88.3625412,132.3271637,28.25114632,299.5700073,242.7276001,77.55781555,200.3000031,175.5599976
06/08/2019,209.97435,72.95798492,48.95000076,132.6345825,110.3870087,89.8686676,135.009491,28.32029152,300.2600098,245.7000275,78.69524384,204.3600006,176.9400024
07/08/2019,210.4389191,74.28000641,48.95999908,132.7627869,111.7445831,92.03309631,137.799881,28.90309525,302.2200012,245.4523468,78.78201294,206.1399994,175.6499939
08/08/2019,213.9134827,75.05940247,49.45000076,135.524765,112.8853073,94.98550415,141.4941711,29.4068737,309.8699951,250.237915,80.63274384,211.3200073,182.9400024
09/08/2019,215.0845642,76.42088318,48.70000076,133.7393646,113.4132538,91.73386383,139.2245483,29.00187492,304.8900146,251.9520111,79.75557709,207.8200073,182.9799957
12/08/2019,215.0748901,75.80921173,47.95999908,133.1080475,112.8947372,91.53437805,137.416687,28.64626694,295.8699951,252.4969635,78.97478485,204,179.8399963
13/08/2019,213.9909058,78.22634125,49.72999954,133.5420532,113.3095474,92.1029129,140.266037,28.10297585,304.8599854,257.3816528,79.79413605,208.9600067,183.9100037
14/08/2019,211.8422852,75.81906891,47.77999878,132.0328369,111.2449188,87.87380219,137.4953156,28.06346321,293.5299988,252.4077911,76.53604889,201.8800049,179.5299988
15/08/2019,216.9912109,76.95365143,47.56000137,131.9933777,113.658371,87.65436554,138.821701,28.37956047,293.1099854,257.460907,74.6852951,203.3999939,181.1199951
16/08/2019,215.7620544,78.56178284,48.00999832,134.0648804,116.5903244,89.33005524,141.2289124,27.93504906,296.8500061,257.8968811,75.9384079,205,184.9400024
19/08/2019,217.9494019,78.67030334,47.43999863,136.2251434,117.2125473,90.67658997,141.4843597,27.58931923,298.3800049,258.4418335,77.10476685,206.8999939,187.0899963
20/08/2019,218.3074951,78.12767792,46.54000092,135.347229,116.0435333,92.46199036,140.2562103,28.49809647,296.0299988,257.6590881,77.018013,206.8800049,183.7200012
21/08/2019,220.0690002,78.66044617,46.93000031,136.905777,116.2320862,93.79855347,141.7005157,28.3499279,297.7799988,258.0256958,78.08798218,208.0700073,186.3999939
22/08/2019,221.1626434,78.69004059,45.54999924,137.8428802,115.8361435,94.37706757,141.7793427,28.14248848,295.019989,258.1346436,78.08798218,205.1999969,184.2100067
23/08/2019,219.2850342,77.1509552,44.72000122,135.1302185,113.8092041,92.67145538,139.6513214,29.27845955,286.8500061,258.4021606,75.52391815,200.5200043,180.1799927
26/08/2019,222.6724854,77.70345306,45.27000046,137.3299408,114.2522964,94.13768005,141.2965851,29.27845955,284.730011,262.5536804,76.8155899,202.9900055,180.6399994
27/08/2019,222.401474,77.95996857,45.02999878,136.8663025,113.4509506,93.8184967,142.5674896,30.18723679,281.4100037,262.7719421,76.69026947,203.7899933,178.25
28/08/2019,222.7402191,78.20661926,45.31999969,139.1153717,114.3371429,92.1627655,142.7448273,30.03906822,287.6400146,261.0951538,78.28076172,203.7799988,178.3399963
29/08/2019,223.0015717,79.35105133,46.31999969,153.9709015,116.5243378,92.79114532,143.8975067,29.29821587,290.5700073,260.4700317,80.29537201,205.9600067,178.9799957
30/08/2019,222.7886353,79.47954559,46.61999893,153.9709015,116.5526047,93.43947601,144.2127838,29.49577713,290.0499878,260.3807373,78.99406433,203.8500061,180.0200043
03/09/2019,230.1926575,79.00509644,46.13999939,153.5171661,118.3438568,94.58653259,143.4640045,29.99955559,285.1199951,263.7938843,78.03013611,202.1499939,178.6999969
04/09/2019,233.3188171,79.84525299,45.61000061,155.6576843,119.2111816,97.69850922,144.252182,30.57248306,286.5,267.1772461,79.14830017,203.5299988,176.8300018
05/09/2019,228.1698608,77.79922485,46.13999939,157.6502991,119.4185867,97.19979858,144.606842,28.95248413,289.3699951,261.1447144,83.38959503,206.5800018,179.8600006
06/09/2019,225.1114807,77.39396667,45.88999939,159.3469238,121.2569504,98.27702332,144.5871277,28.13261032,292,260.3311768,84.44992065,207.5700073,181.3300018
09/09/2019,216.7976685,74.20133972,46.22999954,158.5775299,120.7573013,98.42664337,142.3605957,27.39175797,279,250.032196,86.82318878,201.8800049,174.8099976
10/09/2019,209.2581482,71.05812836,47.31000137,154.9573364,120.3424835,99.24453735,137.9272308,27.17444229,283.7200012,239.2073822,87.00724792,196.7100067,171.0099945
11/09/2019,205.8609772,71.04824829,46.77999878,153.8919983,121.1438293,98.85553741,139.0503387,27.38187981,283.3299866,240.3484344,87.97592926,190.75,173.1100006
12/09/2019,211.8132629,72.51112366,44.88999939,154.9672241,120.2976685,98.08750916,139.838501,26.93736839,284.1799927,243.9798279,87.52063751,191.1799927,172.4499969
13/09/2019,208.4451294,71.8884201,45.40000153,155.63797,118.1965256,98.22715759,139.2079773,26.31505203,281.6199951,241.6184235,87.47221375,188.7400055,174.9400024
16/09/2019,209.8001251,71.3645401,46.11999893,151.0905609,120.164566,98.86550903,137.9075317,26.95712471,285.8900146,244.3667755,85.65107727,189.5500031,177.5500031
17/09/2019,214.1844788,74.13214874,45.54999924,154.6910248,121.7713242,98.16730499,139.4936829,27.77700043,288.1199951,251.0144653,85.16673279,191.1999969,176
18/09/2019,214.4844971,73.64782715,46,154.5726318,119.1282501,98.02766418,139.5232239,27.28310013,285.0599976,251.4113464,84.84708405,189.8999939,174.5200043
19/09/2019,219.7689362,73.42048645,46.45000076,154.6811371,117.7306595,99.43405151,139.2473755,27.75724411,286.1499939,249.2483826,84.3336792,191.0899963,176.1399994
20/09/2019,218.3074951,72.98556519,46.38999939,154.1089935,118.8715515,98.44658661,138.9616699,28.34004974,295.8699951,254.7649231,82.98719788,190.6900024,178.1199951
23/09/2019,218.1333008,73.61816406,46.38999939,156.5553589,120.088501,97.92792511,138.8631439,28.80431557,294.7000122,253.5743256,84.85677338,189.8200073,175.8800049
24/09/2019,217.9203796,73.85538483,45.77999878,156.6539612,121.2769394,97.11003113,138.7646637,29.13029099,289.7099915,252.7805786,83.73308563,186.7799988,172.5200043
25/09/2019,214.90065,72.64951324,45.33000183,156.9893494,121.3815079,97.3793335,140.7251587,28.08321953,286.6499939,244.088974,84.2949295,189.9299927,171.5
26/09/2019,216.7571869,73.608284,43.13000107,157.33461,122.1991653,96.37192535,141.0897064,27.76712227,281.3099976,244.0492859,85.31204987,191.1900024,169.5500031
27/09/2019,212.8497314,71.94771576,43.16999817,157.84758,122.5033951,95.42436218,139.2178345,27.11517334,273.4599915,234.9806671,86.0094986,187.25,166.7400055
30/09/2019,214.9395599,71.96748352,43.25999832,156.7822266,123.4160995,97.56884766,138.5872955,26.38419914,277.3999939,239.2669067,86.20323181,188.6300049,169.4199982
01/10/2019,214.7062683,71.27558899,42.75,156.8808746,122.7030487,96.50159454,136.2228241,26.59163857,276.4700012,235.228714,86.22261047,183.9499969,167.5800018
02/10/2019,213.8314667,70.0005188,42.72999954,155.4801483,121.3720093,94.00801849,132.4298248,27.07566071,274.1300049,231.9544678,83.99462891,177.9499969,166.7100067
03/10/2019,217.6319885,70.8110199,43.22999954,155.272995,123.2639847,94.09777832,134.4790497,26.91761398,280.7200012,235.4271393,84.44022369,181.4100037,170.5
04/10/2019,219.6051788,71.8884201,43.56999969,158.7846527,123.8534698,95.36452484,135.9962311,27.53005028,282.9299927,234.7326202,85.91262817,184.3399963,172.4199982
07/10/2019,218.9733734,71.61165619,43.81999969,158.1520844,121.9424515,93.32975769,135.7203827,27.24358749,283.8099976,234.5043945,85.53485107,183.4400024,172.0500031
08/10/2019,219.770401,70.58368683,42.75999832,157.9840698,122.6460114,92.30240631,134.0554199,28.01407433,285.1000061,235.3080902,84.24649811,180.9600067,169.5500031
09/10/2019,220.2272797,71.43373871,43.81999969,158.9823608,124.2242508,92.6415329,137.4543304,27.70785332,290.8299866,236.7765198,85.68013763,184.0299988,168.7299957
10/10/2019,219.9453735,71.99713135,44.09000015,158.6561737,124.2147369,92.29242706,139.4148407,27.70785332,298.3599854,240.9238892,85.84482574,185.5500031,170.2200012
11/10/2019,218.1666107,71.76980591,44.27000046,160.3660889,122.9407349,93.94816589,141.7990417,26.64102745,300.769989,239.5844116,88.04373169,186.4900055,172.4100037
14/10/2019,219.323288,72.07621765,43.90000153,159.3381653,123.4541473,93.63896179,141.2079163,26.73980713,305.4400024,238.979187,88.09217072,185.75,173.5899963
15/10/2019,217.9333496,71.32500458,45.20999908,160.1881866,123.3970718,94.90570831,142.813797,25.87054253,303.8200073,237.143631,88.65399933,186.6600037,176.1399994
16/10/2019,215.7560425,71.74015045,45.54000092,160.3562012,124.1672058,95.9729538,143.0305176,26.38419914,299.3999939,231.121048,88.49901581,185.3399963,176.0899963
17/10/2019,219.5857391,73.01522827,47.18000031,160.9788666,125.2795486,96.51157379,144.5280304,26.74968529,301.5700073,238.1656036,88.67337799,186.5500031,177.7200012
18/10/2019,222.676712,73.25244141,46.88000107,162.5010223,126.4299698,94.88574982,142.5379333,26.78919983,300.1900024,242.1938934,89.5742569,185.5099945,176.2299957
21/10/2019,222.9780273,71.45350647,45.77000046,162.4417114,127.7134781,95.56401062,143.3556519,26.25578499,297.9899902,243.9103851,90.49450684,187.4400024,183.5299988
22/10/2019,220.3925018,70.03017426,48.75,163.8748474,128.1698303,94.05789185,137.2671509,26.21627235,301.3099976,243.0670166,90.24265289,181.6100006,191.0599976
23/10/2019,219.6926727,70.25749969,48.38999939,161.0876007,129.0540161,95.46426392,137.3065338,26.48297882,305.019989,246.0435791,88.62494659,182.7599945,190.5099945
24/10/2019,217.2140656,70.96918488,47.63999939,161.0184326,127.7324905,95.73357391,135.651413,27.18431854,305.769989,244.6346893,87.97592926,185.7299957,194.4700012
25/10/2019,210.6044006,71.07790375,48.22999954,160.2968903,126.2778473,96.06272125,135.8583221,27.40163612,306.2099915,242.2434998,81.51480865,190.1600037,194.4900055
28/10/2019,204.8501129,70.51448822,48.59999847,160.7515411,125.7644348,96.47167206,134.666214,26.72992897,308.5599976,240.6163025,80.83673096,190.9199982,194.0200043
29/10/2019,210.1086884,71.89830017,49.90999985,158.7550049,124.1576996,94.16761017,133.8287964,26.87809944,310.4599915,236.8162079,78.63780975,189.4499969,197.8899994
30/10/2019,211.1584625,73.10418701,54.04000092,159.7532806,123.03582,96.47167206,133.0110931,27.11517334,311,240.0011597,79.75179291,191.7100067,199.2799988
31/10/2019,211.9749298,69.16035461,53.08000183,158.4782562,120.782547,96.15249634,134.6859436,27.8066349,306.2799988,238.7708282,79.71304321,190.0200043,195.4799957
01/11/2019,209.4866028,67.56897736,52.13000107,158.0433655,120.5543747,95.05532074,136.6464844,27.66834259,310.480011,238.3044739,80.29426575,188.0700073,200.9400024
04/11/2019,205.1611938,65.77993774,51.70999908,156.3730164,117.9588394,97.897995,132.8042145,27.18431854,311.0400085,232.7680817,82.14445496,186.6000061,199.4199982
05/11/2019,200.2428284,63.96121979,51.84000015,157.8358002,117.2552872,98.00772095,131.2771759,26.64102745,332.6000061,226.9736633,83.50060272,186.5599976,197.1399994
06/11/2019,202.1576843,65.88865662,50.83000183,157.7567291,116.656311,98.41666412,133.1786041,26.96700096,324.4899902,229.6922607,83.413414,185.6600037,195.9700012
07/11/2019,199.9317932,64.31704712,53.09000015,157.3811493,112.8343201,96.98036957,131.9076843,26.16688347,326.3900146,224.9595032,83.7040329,185.8899994,195.8300018
08/11/2019,200.1067352,63.90191269,55.06000137,156.0270691,110.8282623,98.01769257,131.9766541,25.91005516,341.7900085,226.6760254,84.34336853,183.7899933,201.3099976
11/11/2019,201.5453033,63.79317856,53.95999908,155.1770325,110.9138336,96.14251709,132.9421539,25.91993332,344.2799988,226.8347473,83.69434357,185.7400055,201.8999939
12/11/2019,200.9621124,63.62514877,55.20000076,155.1572723,110.3814087,96.08267212,133.1096191,26.26566315,348.4100037,224.6221771,82.06695557,184.3899994,203.8600006
13/11/2019,204.4321747,64.37636566,55.34999847,156.1555634,110.4099274,95.75352478,133.9470215,26.42371178,348.2999878,229.5137024,83.0743866,185.9600067,207.1000061
14/11/2019,205.8707428,64.97930908,54.65000153,157.6381531,111.3511658,97.28956604,135.6218872,26.67066193,338.3900146,233.1451111,83.15187073,187.25,205
15/11/2019,207.3967896,64.84091949,57.56000137,158.2805634,113.0149689,97.28956604,136.3509216,26.41383362,344.8699951,235.4072876,84.15930176,186.8099976,209.8000031
18/11/2019,208.3299255,66.80788422,59.36000061,158.1224365,114.5361633,97.13995361,137.4247894,26.86822319,340.1900024,234.3158875,84.50802612,189.5599976,210
19/11/2019,209.535202,66.47182465,59.38999939,156.5904236,115.9812775,96.44174957,139.2473755,26.89785767,344.4599915,238.1159973,83.62654114,193.4600067,215
20/11/2019,211.7999573,66.65962982,59.45999908,159.0811615,115.3632965,97.86808014,137.8287201,27.0065136,344.2399902,239.2388763,82.8225174,192.5,215.0700073
21/11/2019,207.562027,65.3944397,59.68999863,158.913147,113.9371796,98.75579071,136.3270264,26.49285698,350.7799988,236.2179871,82.14445496,189.1499939,215.5
22/11/2019,204.2280579,64.96942139,59.45000076,157.9346313,113.7090073,98.93533325,136.4554443,26.43358994,360.6600037,230.8916168,83.80090332,188.4400024,218
25/11/2019,203.8392639,64.21820068,61.16999817,158.0631256,112.4730453,99.54376984,137.1667786,25.88042068,366.8200073,230.0866852,83.83965302,188.1300049,223.2700043
26/11/2019,208.7770386,65.92818451,60.02000046,156.6299591,114.6787796,99.02509308,139.5971375,26.45334625,363.8299866,235.6018677,84.90519714,191.6699982,219.0500031
27/11/2019,208.8936768,65.77993774,60.43999863,156.5805511,115.2302017,100.5312271,139.6267853,26.33480835,371.5799866,236.0490417,86.26136017,191.8399963,220.0599976
29/11/2019,208.0383301,65.44309235,60.47000122,155.5328674,114.9925079,100.7506638,137.9571228,26.74968529,369,234.9857483,85.76732635,190.7400055,221.75
02/12/2019,203.7031708,65.17562103,60.18000031,152.8839874,113.3857574,100.1422272,136.5641327,26.83858871,366.0799866,230.6829376,85.23455048,184.9499969,220.7899933
03/12/2019,205.2972717,65.81956482,60.06999969,151.2234955,112.2828903,101.0099869,134.5190887,27.43126869,368.8099976,233.495163,83.29718018,186.5299988,221.1300049
04/12/2019,207.3870697,65.13599396,59.97999954,151.7670898,113.2336349,100.3716278,134.7759399,27.14480782,369.9700012,233.8827209,85.2829895,186.8000031,223.9100037
05/12/2019,207.5523071,65.52235413,60.02000046,153.299118,111.7314529,101.857811,136.2776184,27.28310013,368.3399963,234.4590759,86.39697266,185.5700073,223.0700073
06/12/2019,206.2595215,62.95654297,60.97999954,152.9235077,112.5395966,102.9649582,136.8308716,26.64102745,372.2600098,235.0056305,87.58844757,188.2599945,223.25
09/12/2019,206.6969299,63.53112793,59.16999817,153.0223389,112.8723526,101.7680359,136.0010071,26.59163857,365.6300049,236.2577209,88.47465515,188.5599976,219.3699951
10/12/2019,204.1211395,63.3131752,59.61999893,152.5775757,111.7980042,101.5785217,134.8747253,26.79907608,367.6700134,234.1212158,87.90982056,188.1399994,220.2700043
11/12/2019,205.6374664,63.27355194,58.63999939,152.7159576,111.256073,102.9350357,134.311615,27.37200165,373.5299988,234.2901459,89.26348114,189.9199982,220
12/12/2019,203.819809,62.81784821,58.52000046,153.7735138,110.0373993,104.8201752,136.8605194,27.32261086,372.1600037,226.6186218,90.91902924,189.9700012,220.5500031
13/12/2019,206.5705872,62.74850082,57.70999908,152.8345795,109.1161804,104.2815704,137.0284729,27.38187981,376.4200134,234.0019684,90.71452332,191.4900055,218.9799957
16/12/2019,209.5643616,63.37261963,60.02000046,150.9961548,110.8242569,105.4485626,136.5838928,27.05590439,376.0100098,233.2069855,91.58125305,192.6600037,219.5
17/12/2019,205.9971161,63.59057236,58.93999863,153.3781586,109.2121353,105.4784851,134.5190887,26.82871056,369.1000061,226.1714325,92.53562927,190.9299927,217.6199951
18/12/2019,211.8485718,63.79860306,60.34999847,153.4967804,111.7166901,106.8050766,135.9911194,27.11517334,371.3599854,232.4318695,93.97693634,190.1499939,219.3500061
19/12/2019,217.9235992,63.12495804,61.86999893,155.1770325,114.1924591,107.0644073,136.1195526,27.14480782,372.5499878,236.6552124,94.36647797,190.1999969,217.7799988
20/12/2019,221.3645172,64.57131958,61.93000031,154.8904114,113.2520523,107.6728363,136.9395599,26.79907608,375.6199951,239.7059326,94.69759369,192.4499969,220.6900024
23/12/2019,220.6160583,64.64066315,62.90000153,153.3584137,111.9086151,107.5132523,137.759552,27.62576103,374.2000122,239.099762,95.77856445,192.4299927,219.9799957
